top	70	left	115	Nov 12	2012	MIA at HOU	1st Qtr	2:55 remaining	Missed 2-pointer from 13 ft	MIA leads 22-10
top	245	left	246	Nov 12	2012	MIA at HOU	2nd Qtr	6:04 remaining	Missed 2-pointer from 20 ft	MIA leads 39-35
top	65	left	244	Nov 12	2012	MIA at HOU	2nd Qtr	3:38 remaining	Made 2-pointer from 2 ft	MIA now leads 48-41
top	73	left	276	Nov 12	2012	MIA at HOU	2nd Qtr	0:0.4 remaining	Missed 2-pointer from 4 ft	MIA leads 54-52
top	94	left	372	Nov 12	2012	MIA at HOU	3rd Qtr	11:06 remaining	Missed 2-pointer from 14 ft	MIA leads 56-52
top	139	left	140	Nov 12	2012	MIA at HOU	3rd Qtr	10:35 remaining	Made 2-pointer from 13 ft	MIA now leads 58-54
top	64	left	242	Nov 12	2012	MIA at HOU	3rd Qtr	9:53 remaining	Made 2-pointer from 1 ft	MIA now leads 60-56
top	67	left	362	Nov 12	2012	MIA at HOU	3rd Qtr	9:21 remaining	Missed 2-pointer from 12 ft	MIA leads 60-56
top	50	left	466	Nov 12	2012	MIA at HOU	3rd Qtr	9:15 remaining	Made 3-pointer from 23 ft	MIA now leads 63-56
top	209	left	47	Nov 12	2012	MIA at HOU	3rd Qtr	8:33 remaining	Made 3-pointer from 25 ft	MIA now leads 66-59
top	263	left	370	Nov 12	2012	MIA at HOU	3rd Qtr	8:04 remaining	Missed 3-pointer from 25 ft	MIA leads 66-59
top	242	left	260	Nov 12	2012	MIA at HOU	3rd Qtr	4:18 remaining	Made 2-pointer from 19 ft	MIA now tied 73-73
top	59	left	98	Nov 12	2012	MIA at HOU	3rd Qtr	3:44 remaining	Missed 2-pointer from 14 ft	MIA trails 73-75
top	253	left	313	Nov 12	2012	MIA at HOU	3rd Qtr	3:10 remaining	Made 2-pointer from 22 ft	MIA now tied 75-75
top	166	left	102	Nov 12	2012	MIA at HOU	3rd Qtr	2:21 remaining	Missed 2-pointer from 18 ft	MIA trails 75-77
top	190	left	361	Nov 12	2012	MIA at HOU	3rd Qtr	1:43 remaining	Made 2-pointer from 19 ft	MIA now trails 77-79
top	304	left	244	Nov 12	2012	MIA at HOU	3rd Qtr	0:00 remaining	Missed 3-pointer from 25 ft	MIA trails 82-85
top	76	left	242	Nov 12	2012	MIA at HOU	4th Qtr	8:10 remaining	Missed 2-pointer from 3 ft	MIA trails 86-94
top	291	left	288	Nov 12	2012	MIA at HOU	4th Qtr	7:59 remaining	Made 3-pointer from 25 ft	MIA now trails 89-94
top	57	left	263	Nov 12	2012	MIA at HOU	4th Qtr	6:36 remaining	Made 2-pointer from 2 ft	MIA now trails 93-98
top	56	left	474	Nov 12	2012	MIA at HOU	4th Qtr	5:04 remaining	Made 3-pointer from 23 ft	MIA now trails 96-101
top	66	left	269	Nov 12	2012	MIA at HOU	4th Qtr	4:25 remaining	Missed 2-pointer from 3 ft	MIA trails 96-101
top	291	left	364	Nov 12	2012	MIA at HOU	4th Qtr	1:49 remaining	Made 3-pointer from 27 ft	MIA now trails 106-107
top	50	left	263	Nov 12	2012	MIA at HOU	4th Qtr	0:18.6 remaining	Made 2-pointer from 2 ft	MIA now leads 111-110
top	70	left	230	Nov 14	2012	MIA at LAC	1st Qtr	11:48 remaining	Made 2-pointer from 2 ft	MIA now leads 2-0
top	139	left	331	Nov 14	2012	MIA at LAC	1st Qtr	10:01 remaining	Made 2-pointer from 13 ft	MIA now trails 4-8
top	209	left	145	Nov 14	2012	MIA at LAC	1st Qtr	8:06 remaining	Missed 2-pointer from 19 ft	MIA trails 6-8
top	98	left	235	Nov 14	2012	MIA at LAC	1st Qtr	3:05 remaining	Made 2-pointer from 5 ft	MIA now tied 18-18
top	83	left	232	Nov 14	2012	MIA at LAC	1st Qtr	2:32 remaining	Made 2-pointer from 3 ft	MIA now leads 20-18
top	76	left	400	Nov 14	2012	MIA at LAC	1st Qtr	2:04 remaining	Missed 2-pointer from 16 ft	MIA leads 20-18
top	73	left	250	Nov 14	2012	MIA at LAC	1st Qtr	0:31.3 remaining	Made 2-pointer from 3 ft	MIA now leads 24-22
